,country,dates,mobility_percent_from_base_x,mobility_percent_from_base_y
2769,Thailand,2020-03-21,54.115,84.66666666666667
2770,Thailand,2020-03-22,44.56,79.5
2771,Thailand,2020-03-23,39.59,80.0
2772,Thailand,2020-03-24,39.614999999999995,78.83333333333333
2773,Thailand,2020-03-25,36.754999999999995,78.16666666666667
2774,Thailand,2020-03-26,31.049999999999997,73.0
2775,Thailand,2020-03-27,31.78,71.33333333333333
2776,Thailand,2020-03-28,29.955,69.0
2777,Thailand,2020-03-29,30.54,66.33333333333334
2778,Thailand,2020-03-30,30.990000000000002,71.83333333333333
2779,Thailand,2020-03-31,31.340000000000003,72.66666666666667
2780,Thailand,2020-04-01,30.565,71.83333333333333
2781,Thailand,2020-04-02,30.89,70.5
2782,Thailand,2020-04-03,30.895,69.0
2783,Thailand,2020-04-04,29.61,67.66666666666666
2784,Thailand,2020-04-05,28.305,65.33333333333334
2785,Thailand,2020-04-06,29.3,65.66666666666666
2786,Thailand,2020-04-07,29.189999999999998,70.0
2787,Thailand,2020-04-08,29.330000000000002,69.0
2788,Thailand,2020-04-09,29.775,68.83333333333333
2789,Thailand,2020-04-10,32.535,68.83333333333333
2790,Thailand,2020-04-11,29.63,67.16666666666666
2791,Turkey,2020-02-15,139.35000000000002,99.66666666666667
2792,Turkey,2020-02-16,122.065,105.66666666666667
2793,Turkey,2020-02-17,108.825,105.33333333333333
2794,Turkey,2020-02-18,110.785,105.16666666666667
2795,Turkey,2020-02-19,111.615,102.66666666666667
2796,Turkey,2020-02-20,113.78999999999999,102.0
2797,Turkey,2020-02-21,127.555,98.66666666666667
2798,Turkey,2020-02-22,147.2,99.33333333333333
2799,Turkey,2020-02-23,128.76,107.16666666666667
2800,Turkey,2020-02-24,107.35,104.0
2801,Turkey,2020-02-25,110.83500000000001,105.33333333333333
2802,Turkey,2020-02-26,112.97,105.5
2803,Turkey,2020-02-27,107.185,103.66666666666667
2804,Turkey,2020-02-28,119.36,102.16666666666667
2805,Turkey,2020-02-29,130.13,95.83333333333333
2806,Turkey,2020-03-01,127.33500000000001,110.66666666666667
2807,Turkey,2020-03-02,107.475,107.66666666666667
2808,Turkey,2020-03-03,111.64,108.66666666666667
2809,Turkey,2020-03-04,111.77000000000001,106.33333333333333
2810,Turkey,2020-03-05,112.2,105.83333333333333
2811,Turkey,2020-03-06,135.25,107.33333333333333
2812,Turkey,2020-03-07,168.855,112.66666666666667
2813,Turkey,2020-03-08,142.68,119.66666666666667
2814,Turkey,2020-03-09,109.55,109.16666666666667
2815,Turkey,2020-03-10,105.03,103.66666666666667
2816,Turkey,2020-03-11,107.5,108.5
2817,Turkey,2020-03-12,107.775,111.0
2818,Turkey,2020-03-13,116.775,105.16666666666667
2819,Turkey,2020-03-14,117.81,102.33333333333333
2820,Turkey,2020-03-15,87.62,96.66666666666667
2821,Turkey,2020-03-16,75.58500000000001,94.5
2822,Turkey,2020-03-17,64.695,89.33333333333333
2823,Turkey,2020-03-18,55.105,81.66666666666667
2824,Turkey,2020-03-19,48.79,79.66666666666667
2825,Turkey,2020-03-20,49.334999999999994,77.83333333333333
2826,Turkey,2020-03-21,43.565,74.83333333333333
2827,Turkey,2020-03-22,37.379999999999995,67.66666666666666
2828,Turkey,2020-03-23,40.995000000000005,72.5
2829,Turkey,2020-03-24,38.825,67.5
2830,Turkey,2020-03-25,39.07,67.16666666666666
2831,Turkey,2020-03-26,39.715,68.66666666666667
2832,Turkey,2020-03-27,40.620000000000005,66.66666666666666
2833,Turkey,2020-03-28,36.0,61.166666666666664
2834,Turkey,2020-03-29,30.845,54.833333333333336
2835,Turkey,2020-03-30,40.255,66.0
2836,Turkey,2020-03-31,38.765,63.0
2837,Turkey,2020-04-01,38.2,63.0
2838,Turkey,2020-04-02,35.9,62.333333333333336
2839,Turkey,2020-04-03,39.335,63.333333333333336
2840,Turkey,2020-04-04,29.604999999999997,57.833333333333336
2841,Turkey,2020-04-05,25.515,53.0
2842,Turkey,2020-04-06,33.315,61.833333333333336
2843,Turkey,2020-04-07,32.585,61.333333333333336
2844,Turkey,2020-04-08,33.635000000000005,61.166666666666664
2845,Turkey,2020-04-09,34.46,63.0
2846,Turkey,2020-04-10,35.675,65.83333333333334
2847,Turkey,2020-04-11,14.809999999999999,35.0
2848,United Kingdom,2020-02-15,127.12333333333333,88.66666666666667
2849,United Kingdom,2020-02-16,103.27333333333333,91.66666666666667
2850,United Kingdom,2020-02-17,122.01999999999998,103.5
2851,United Kingdom,2020-02-18,122.67666666666666,101.83333333333333
2852,United Kingdom,2020-02-19,126.55666666666667,99.5
2853,United Kingdom,2020-02-20,122.93666666666665,98.5
2854,United Kingdom,2020-02-21,135.6,99.83333333333333
2855,United Kingdom,2020-02-22,137.33333333333334,97.33333333333333
2856,United Kingdom,2020-02-23,102.62666666666667,99.0
2857,United Kingdom,2020-02-24,106.97666666666667,97.33333333333333
2858,United Kingdom,2020-02-25,110.62,101.33333333333333
2859,United Kingdom,2020-02-26,113.28333333333332,101.16666666666667
2860,United Kingdom,2020-02-27,112.55333333333333,101.83333333333333
2861,United Kingdom,2020-02-28,126.52666666666669,98.16666666666667
2862,United Kingdom,2020-02-29,132.47666666666666,97.66666666666667
2863,United Kingdom,2020-03-01,103.21999999999998,104.66666666666667
2864,United Kingdom,2020-03-02,105.38,103.83333333333333
2865,United Kingdom,2020-03-03,109.56333333333335,102.66666666666667
2866,United Kingdom,2020-03-04,110.78666666666668,101.16666666666667
2867,United Kingdom,2020-03-05,108.13,100.0
2868,United Kingdom,2020-03-06,125.93333333333334,105.83333333333333
2869,United Kingdom,2020-03-07,135.23,101.5
2870,United Kingdom,2020-03-08,99.01666666666667,103.83333333333333
2871,United Kingdom,2020-03-09,100.44666666666667,101.0
2872,United Kingdom,2020-03-10,103.51666666666667,100.66666666666667
2873,United Kingdom,2020-03-11,103.10333333333334,101.66666666666667
2874,United Kingdom,2020-03-12,94.46,101.33333333333333
2875,United Kingdom,2020-03-13,101.88333333333333,101.66666666666667
2876,United Kingdom,2020-03-14,104.94000000000001,97.16666666666667
2877,United Kingdom,2020-03-15,72.28666666666666,96.16666666666667
2878,United Kingdom,2020-03-16,72.08999999999999,104.16666666666667
2879,United Kingdom,2020-03-17,60.676666666666655,96.0
2880,United Kingdom,2020-03-18,55.35666666666666,91.83333333333333
2881,United Kingdom,2020-03-19,54.21,92.0
2882,United Kingdom,2020-03-20,54.98333333333333,88.66666666666667
2883,United Kingdom,2020-03-21,46.449999999999996,82.16666666666667
2884,United Kingdom,2020-03-22,39.02333333333333,80.5
2885,United Kingdom,2020-03-23,41.85666666666667,77.83333333333333
2886,United Kingdom,2020-03-24,31.676666666666666,65.5
2887,United Kingdom,2020-03-25,30.916666666666668,63.833333333333336
2888,United Kingdom,2020-03-26,30.153333333333332,63.0
2889,United Kingdom,2020-03-27,31.439999999999998,60.0
2890,United Kingdom,2020-03-28,27.47,52.166666666666664
2891,United Kingdom,2020-03-29,23.22666666666667,50.333333333333336
2892,United Kingdom,2020-03-30,28.066666666666663,57.666666666666664
2893,United Kingdom,2020-03-31,29.823333333333334,60.0
2894,United Kingdom,2020-04-01,29.419999999999998,58.333333333333336
2895,United Kingdom,2020-04-02,29.536666666666665,59.166666666666664
2896,United Kingdom,2020-04-03,31.933333333333337,59.5
2897,United Kingdom,2020-04-04,29.573333333333334,55.833333333333336
2898,United Kingdom,2020-04-05,26.2,56.5
2899,United Kingdom,2020-04-06,29.233333333333334,60.166666666666664
2900,United Kingdom,2020-04-07,31.110000000000003,63.166666666666664
2901,United Kingdom,2020-04-08,31.316666666666666,62.166666666666664
2902,United Kingdom,2020-04-09,32.35,63.833333333333336
2903,United Kingdom,2020-04-10,31.50333333333333,58.0
2904,United Kingdom,2020-04-11,30.103333333333335,57.0
2905,United Arab Emirates,2020-02-15,112.05,102.0
2906,United Arab Emirates,2020-02-16,106.555,102.16666666666667
2907,United Arab Emirates,2020-02-17,104.44,101.5
2908,United Arab Emirates,2020-02-18,106.675,101.16666666666667
2909,United Arab Emirates,2020-02-19,106.92,100.66666666666667
2910,United Arab Emirates,2020-02-20,120.125,101.33333333333333
2911,United Arab Emirates,2020-02-21,116.875,100.83333333333333
2912,United Arab Emirates,2020-02-22,105.575,101.0
2913,United Arab Emirates,2020-02-23,99.055,101.5
2914,United Arab Emirates,2020-02-24,98.43,100.83333333333333
2915,United Arab Emirates,2020-02-25,96.3,100.66666666666667
2916,United Arab Emirates,2020-02-26,98.155,99.66666666666667
2917,United Arab Emirates,2020-02-27,102.84,101.33333333333333
2918,United Arab Emirates,2020-02-28,108.765,101.0
2919,United Arab Emirates,2020-02-29,97.28,102.0
2920,United Arab Emirates,2020-03-01,93.455,103.16666666666667
2921,United Arab Emirates,2020-03-02,88.785,101.83333333333333
2922,United Arab Emirates,2020-03-03,87.35499999999999,101.0
2923,United Arab Emirates,2020-03-04,89.825,100.66666666666667
2924,United Arab Emirates,2020-03-05,97.785,100.16666666666667
2925,United Arab Emirates,2020-03-06,100.935,97.33333333333333
2926,United Arab Emirates,2020-03-07,96.74,100.33333333333333
2927,United Arab Emirates,2020-03-08,90.165,101.33333333333333
2928,United Arab Emirates,2020-03-09,89.13,99.66666666666667
2929,United Arab Emirates,2020-03-10,90.0,99.33333333333333
2930,United Arab Emirates,2020-03-11,85.55,98.5
2931,United Arab Emirates,2020-03-12,81.36000000000001,96.5
2932,United Arab Emirates,2020-03-13,83.16999999999999,92.5
2933,United Arab Emirates,2020-03-14,71.11500000000001,94.83333333333333
2934,United Arab Emirates,2020-03-15,70.275,96.66666666666667
2935,United Arab Emirates,2020-03-16,66.415,94.33333333333333
2936,United Arab Emirates,2020-03-17,61.519999999999996,91.16666666666667
2937,United Arab Emirates,2020-03-18,59.605000000000004,89.5
2938,United Arab Emirates,2020-03-19,57.18,86.16666666666667
2939,United Arab Emirates,2020-03-20,56.754999999999995,77.0
2940,United Arab Emirates,2020-03-21,55.305,79.83333333333333
2941,United Arab Emirates,2020-03-22,48.525,78.66666666666667
2942,United Arab Emirates,2020-03-23,42.22,82.83333333333333
2943,United Arab Emirates,2020-03-24,45.75,74.66666666666667
2944,United Arab Emirates,2020-03-25,46.114999999999995,68.5
2945,United Arab Emirates,2020-03-26,40.055,66.0
2946,United Arab Emirates,2020-03-27,36.474999999999994,44.833333333333336
2947,United Arab Emirates,2020-03-28,36.8,50.833333333333336
2948,United Arab Emirates,2020-03-29,40.045,63.0
2949,United Arab Emirates,2020-03-30,44.045,62.166666666666664
2950,United Arab Emirates,2020-03-31,41.75,62.5
2951,United Arab Emirates,2020-04-01,42.165,62.666666666666664
2952,United Arab Emirates,2020-04-02,40.82,61.833333333333336
2953,United Arab Emirates,2020-04-03,38.135000000000005,52.666666666666664
2954,United Arab Emirates,2020-04-04,41.435,61.5
2955,United Arab Emirates,2020-04-05,39.075,57.666666666666664
2956,United Arab Emirates,2020-04-06,40.31,57.166666666666664
2957,United Arab Emirates,2020-04-07,38.650000000000006,55.166666666666664
2958,United Arab Emirates,2020-04-08,42.085,55.0
2959,United Arab Emirates,2020-04-09,37.57,54.666666666666664
2960,United Arab Emirates,2020-04-10,43.595,47.333333333333336
2961,United Arab Emirates,2020-04-11,46.535,54.5
2962,United States,2020-02-15,132.94333333333333,104.5
2963,United States,2020-02-16,103.38666666666666,104.16666666666667
2964,United States,2020-02-17,106.67666666666666,101.0
2965,United States,2020-02-18,104.77666666666666,101.16666666666667
2966,United States,2020-02-19,106.40666666666665,102.0
2967,United States,2020-02-20,109.08999999999999,101.0
2968,United States,2020-02-21,129.79999999999998,100.83333333333333
2969,United States,2020-02-22,135.81666666666666,106.83333333333333
2970,United States,2020-02-23,97.62,106.5
2971,United States,2020-02-24,101.59333333333332,102.66666666666667
2972,United States,2020-02-25,104.47333333333331,103.0
2973,United States,2020-02-26,104.90666666666668,103.0
2974,United States,2020-02-27,109.88666666666666,104.83333333333333
2975,United States,2020-02-28,130.72,104.5
2976,United States,2020-02-29,134.71666666666667,108.16666666666667
2977,United States,2020-03-01,96.21333333333335,108.16666666666667
2978,United States,2020-03-02,101.66333333333334,104.5
2979,United States,2020-03-03,106.0,107.5
2980,United States,2020-03-04,106.38666666666667,105.83333333333333
2981,United States,2020-03-05,111.64666666666666,106.66666666666667
2982,United States,2020-03-06,128.47333333333333,103.83333333333333
2983,United States,2020-03-07,133.46333333333334,109.66666666666667
2984,United States,2020-03-08,97.88,110.5
2985,United States,2020-03-09,104.02666666666666,107.0
2986,United States,2020-03-10,102.29333333333334,104.5
2987,United States,2020-03-11,101.09333333333332,106.83333333333333
2988,United States,2020-03-12,94.66666666666667,106.66666666666667
2989,United States,2020-03-13,99.89,103.0
2990,United States,2020-03-14,90.89999999999999,101.16666666666667
2991,United States,2020-03-15,65.27,98.5
2992,United States,2020-03-16,68.10333333333334,96.33333333333333
2993,United States,2020-03-17,61.55666666666667,93.66666666666667
2994,United States,2020-03-18,57.24333333333333,90.33333333333333
2995,United States,2020-03-19,54.423333333333325,87.83333333333333
2996,United States,2020-03-20,56.57333333333333,85.66666666666667
2997,United States,2020-03-21,47.96,84.5
2998,United States,2020-03-22,37.0,77.83333333333333
2999,United States,2020-03-23,42.73666666666667,76.33333333333333
3000,United States,2020-03-24,43.25666666666667,77.83333333333333
3001,United States,2020-03-25,42.74,77.33333333333333
3002,United States,2020-03-26,44.050000000000004,79.0
3003,United States,2020-03-27,47.413333333333334,76.83333333333333
3004,United States,2020-03-28,40.27,73.33333333333333
3005,United States,2020-03-29,34.54666666666666,72.5
3006,United States,2020-03-30,41.800000000000004,74.66666666666667
3007,United States,2020-03-31,41.50333333333333,75.0
3008,United States,2020-04-01,42.71333333333333,78.0
3009,United States,2020-04-02,42.47,76.66666666666667
3010,United States,2020-04-03,45.28333333333334,74.33333333333333
3011,United States,2020-04-04,40.13666666666666,73.5
3012,United States,2020-04-05,34.0,71.66666666666667
3013,United States,2020-04-06,41.79333333333333,75.0
3014,United States,2020-04-07,42.873333333333335,76.83333333333333
3015,United States,2020-04-08,43.163333333333334,76.0
3016,United States,2020-04-09,42.29,73.16666666666667
3017,United States,2020-04-10,46.71666666666666,72.83333333333333
3018,United States,2020-04-11,43.61666666666667,76.5
3019,Uruguay,2020-02-15,105.85,100.0
3020,Uruguay,2020-02-16,77.41,95.33333333333333
3021,Uruguay,2020-02-17,88.495,95.33333333333333
3022,Uruguay,2020-02-18,91.82,96.83333333333333
3023,Uruguay,2020-02-19,94.645,101.16666666666667
3024,Uruguay,2020-02-20,101.285,98.0
3025,Uruguay,2020-02-21,112.71000000000001,95.5
3026,Uruguay,2020-02-22,119.47,98.16666666666667
3027,Uruguay,2020-02-23,99.065,100.33333333333333
3028,Uruguay,2020-02-24,95.595,95.66666666666667
3029,Uruguay,2020-02-25,88.225,86.0
3030,Uruguay,2020-02-26,94.17,98.5
3031,Uruguay,2020-02-27,95.42500000000001,98.33333333333333
3032,Uruguay,2020-02-28,101.08,97.66666666666667
3033,Uruguay,2020-02-29,98.77,98.0
3034,Uruguay,2020-03-01,72.02,91.5
3035,Uruguay,2020-03-02,94.9,102.0
3036,Uruguay,2020-03-03,94.655,104.0
3037,Uruguay,2020-03-04,97.39,104.5
3038,Uruguay,2020-03-05,95.995,102.5
3039,Uruguay,2020-03-06,108.87,103.33333333333333
3040,Uruguay,2020-03-07,100.125,99.83333333333333
3041,Uruguay,2020-03-08,73.03,97.16666666666667
3042,Uruguay,2020-03-09,92.575,101.5
3043,Uruguay,2020-03-10,96.235,101.0
3044,Uruguay,2020-03-11,90.48,98.0
3045,Uruguay,2020-03-12,89.985,99.0
3046,Uruguay,2020-03-13,95.59,100.16666666666667
3047,Uruguay,2020-03-14,56.595,80.83333333333333
3048,Uruguay,2020-03-15,38.120000000000005,76.16666666666667
3049,Uruguay,2020-03-16,47.25,82.66666666666667
3050,Uruguay,2020-03-17,34.69,73.66666666666667
3051,Uruguay,2020-03-18,27.04,68.0
3052,Uruguay,2020-03-19,25.695,65.83333333333334
3053,Uruguay,2020-03-20,31.93,67.66666666666666
3054,Uruguay,2020-03-21,26.265,62.5
3055,Uruguay,2020-03-22,16.545,54.333333333333336
3056,Uruguay,2020-03-23,27.1,63.0
3057,Uruguay,2020-03-24,23.155,59.166666666666664
3058,Uruguay,2020-03-25,24.310000000000002,58.833333333333336
3059,Uruguay,2020-03-26,23.235,57.666666666666664
3060,Uruguay,2020-03-27,27.27,58.833333333333336
3061,Uruguay,2020-03-28,21.755,56.166666666666664
3062,Uruguay,2020-03-29,16.395,52.833333333333336
3063,Uruguay,2020-03-30,25.17,59.666666666666664
3064,Uruguay,2020-03-31,25.0,58.5
3065,Uruguay,2020-04-01,23.96,58.333333333333336
3066,Uruguay,2020-04-02,25.875,61.666666666666664
3067,Uruguay,2020-04-03,32.845,65.16666666666666
3068,Uruguay,2020-04-04,27.325,62.833333333333336
3069,Uruguay,2020-04-05,17.485,55.333333333333336
3070,Uruguay,2020-04-06,26.325000000000003,61.333333333333336
3071,Uruguay,2020-04-07,27.07,60.833333333333336
3072,Uruguay,2020-04-08,28.695,61.5
3073,Uruguay,2020-04-09,26.735,57.5
3074,Uruguay,2020-04-10,23.47,49.333333333333336
3075,Uruguay,2020-04-11,28.245,57.0
3076,Vietnam,2020-02-15,115.77000000000001,95.5
3077,Vietnam,2020-02-16,104.315,94.0
3078,Vietnam,2020-02-17,98.855,96.16666666666667
3079,Vietnam,2020-02-18,98.93,96.83333333333333
3080,Vietnam,2020-02-19,99.45,95.33333333333333
3081,Vietnam,2020-02-20,101.37,93.33333333333333
3082,Vietnam,2020-02-21,108.35,94.0
3083,Vietnam,2020-02-22,115.935,95.66666666666667
3084,Vietnam,2020-02-23,104.96000000000001,94.66666666666667
3085,Vietnam,2020-02-24,100.475,97.83333333333333
3086,Vietnam,2020-02-25,98.955,97.66666666666667
3087,Vietnam,2020-02-26,97.63499999999999,95.5
3088,Vietnam,2020-02-27,99.21000000000001,94.5
3089,Vietnam,2020-02-28,108.94,95.5
3090,Vietnam,2020-02-29,118.03999999999999,97.0
3091,Vietnam,2020-03-01,105.35,97.83333333333333
3092,Vietnam,2020-03-02,96.575,98.5
3093,Vietnam,2020-03-03,93.82,96.83333333333333
3094,Vietnam,2020-03-04,96.00999999999999,92.16666666666667
3095,Vietnam,2020-03-05,98.11,94.66666666666667
3096,Vietnam,2020-03-06,105.62,97.0
3097,Vietnam,2020-03-07,100.27,97.83333333333333
3098,Vietnam,2020-03-08,91.735,97.83333333333333
3099,Vietnam,2020-03-09,82.38999999999999,96.33333333333333
3100,Vietnam,2020-03-10,83.91999999999999,95.5
3101,Vietnam,2020-03-11,81.47999999999999,93.83333333333333
3102,Vietnam,2020-03-12,79.80000000000001,91.5
3103,Vietnam,2020-03-13,82.34,90.5
3104,Vietnam,2020-03-14,85.265,90.0
3105,Vietnam,2020-03-15,77.885,89.33333333333333
3106,Vietnam,2020-03-16,76.405,92.16666666666667
3107,Vietnam,2020-03-17,71.08500000000001,89.5
3108,Vietnam,2020-03-18,69.205,87.0
3109,Vietnam,2020-03-19,69.32,85.83333333333333
3110,Vietnam,2020-03-20,72.23,87.33333333333333
3111,Vietnam,2020-03-21,73.265,87.0
3112,Vietnam,2020-03-22,68.38,85.0
3113,Vietnam,2020-03-23,65.39500000000001,89.16666666666667
3114,Vietnam,2020-03-24,65.05,88.16666666666667
3115,Vietnam,2020-03-25,62.125,85.5
3116,Vietnam,2020-03-26,62.1,83.0
3117,Vietnam,2020-03-27,60.965,81.16666666666667
3118,Vietnam,2020-03-28,56.445,76.83333333333333
3119,Vietnam,2020-03-29,53.745000000000005,72.16666666666667
3120,Vietnam,2020-03-30,52.575,75.16666666666667
3121,Vietnam,2020-03-31,49.605,75.66666666666667
3122,Vietnam,2020-04-01,44.545,65.5
3123,Vietnam,2020-04-02,44.97,57.5
3124,Vietnam,2020-04-03,42.805,62.166666666666664
3125,Vietnam,2020-04-04,42.5,61.666666666666664
3126,Vietnam,2020-04-05,43.335,60.833333333333336
3127,Vietnam,2020-04-06,44.599999999999994,66.66666666666666
3128,Vietnam,2020-04-07,45.370000000000005,67.33333333333334
3129,Vietnam,2020-04-08,45.405,66.0
3130,Vietnam,2020-04-09,46.290000000000006,65.5
3131,Vietnam,2020-04-10,48.355000000000004,66.5
3132,Vietnam,2020-04-11,47.345,66.5
